1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4952,1.4872,1.4653,1.4382,1.3914,1.331,1.2514,1.1401,1.0118,0.82964,0.61196,0.35977,0.03552,-0.31038,-0.67854,-1.0684,-1.4633,-1.8663,-2.2723,-2.6804,-3.0902,-3.5003,-3.911,-4.3217,-4.7325,-5.1433,-5.5541,-5.9648,-6.3756,-6.7864,-7.1972,-7.6079,-8.0187,-8.4295,-8.8403,-9.251,-9.6618,-10.073,-10.483,-10.894,-11.305,-11.716,-12.126,-12.537,-12.948,-13.359,-13.77,-14.18,-14.591,-15.002,-15.413,-15.823,-16.234,-16.645,-17.056,-17.467,-17.877,-18.288,-18.699,-19.11,-19.52,-19.931,-20.342,-20.753,-21.164,-21.574,-21.985,-22.396,-22.807,-23.217,-23.628,-24.039,-24.45,-24.86,-25.271,-25.682,-26.093,-26.504,-26.914,-27.325,-27.736,-28.147,-28.557,-28.968,-29.379,-29.79,-30.201,-30.611,-31.022,-31.433,-31.844,-32.254,-32.665
-32.665,-32.254,-31.844,-31.433,-31.022,-30.611,-30.201,-29.79,-29.379,-28.968,-28.557,-28.147,-27.736,-27.325,-26.914,-26.504,-26.093,-25.682,-25.271,-24.86,-24.45,-24.039,-23.628,-23.217,-22.807,-22.396,-21.985,-21.574,-21.164,-20.753,-20.342,-19.931,-19.52,-19.11,-18.699,-18.288,-17.877,-17.467,-17.056,-16.645,-16.234,-15.823,-15.413,-15.002,-14.591,-14.18,-13.77,-13.359,-12.948,-12.537,-12.126,-11.716,-11.305,-10.894,-10.483,-10.073,-9.6618,-9.251,-8.8403,-8.4295,-8.0187,-7.6079,-7.1972,-6.7864,-6.3756,-5.9648,-5.5541,-5.1433,-4.7325,-4.3217,-3.911,-3.5003,-3.0902,-2.6804,-2.2723,-1.8663,-1.4633,-1.0684,-0.67854,-0.31038,0.03552,0.35977,0.61196,0.82964,1.0118,1.1401,1.2514,1.331,1.3914,1.4382,1.4653,1.4872,1.4952,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5777,1.5892,1.6097,1.633,1.6658,1.7046,1.7521,1.8144,1.8848,1.9822,2.0981,2.2318,2.3969,2.544,2.6728,2.7684,2.8535,2.9192,2.9737,3.0201,3.0551,3.0868,3.1089,3.127,3.1392,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416,3.1416
0,0.41077,0.82155,1.2323,1.6431,2.0539,2.4646,2.8754,3.2862,3.697,4.1077,4.5185,4.9293,5.3401,5.7508,6.1616,6.5724,6.9832,7.3939,7.8047,8.2155,8.6263,9.037,9.4478,9.8586,10.269,10.68,11.091,11.502,11.912,12.323,12.734,13.145,13.556,13.966,14.377,14.788,15.199,15.609,16.02,16.431,16.842,17.253,17.663,18.074,18.485,18.896,19.306,19.717,20.128,20.539,20.95,21.36,21.771,22.182,22.593,23.003,23.414,23.825,24.236,24.646,25.057,25.468,25.879,26.29,26.7,27.111,27.522,27.933,28.343,28.754,29.165,29.576,29.987,30.397,30.808,31.219,31.63,32.04,32.451,32.862,33.273,33.684,34.094,34.505,34.916,35.327,35.737,36.148,36.559,36.97,37.38,37.791,38.202,38.613,39.024,39.434,39.845,40.256,40.667,41.077,41.488,41.899,42.31,42.721,43.131,43.542,43.953,44.364,44.774,45.185,45.596,46.007,46.418,46.828,47.239,47.65,48.061,48.471,48.882,49.293,49.704,50.115,50.525,50.936,51.347,51.758,52.168,52.579,52.99,53.401,53.811,54.222,54.633,55.044,55.455,55.865,56.276,56.687,57.098,57.508,57.919,58.33,58.741,59.152,59.562,59.973,60.384,60.795,61.205,61.616,62.027,62.438,62.849,63.259,63.67,64.081,64.492,64.902,65.313,65.724,66.135,66.545
